date,store_id,city,area,area_type,income_level,sku_id,category,price,discount_pct,weather,is_weekend,is_holiday,raw_demand,units_sold,inventory_level,lead_time_days,order_placed,order_quantity
2024-01-25,DS_PUN_02,Pune,Hadapsar,Residential,Medium,SHAMPOO_SM,PersonalCare,99,0.0,Cloudy,0,0,20,20,124,3.0,0,0
2023-02-19,DS_MUM_01,Mumbai,Andheri,Residential,High,TOMATO_500G,Vegetables,30,0.0,Sunny,1,0,82,82,135,1.0,0,0
2022-12-16,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BUTTER_100G,Dairy,55,0.0,Sunny,0,0,25,25,124,1.0,0,0
2022-05-26,DS_PUN_01,Pune,Koregaon,Commercial,High,BUTTER_100G,Dairy,55,0.0,Hot,0,0,16,16,23,1.0,1,122
2023-06-22,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,RICE_1KG,Staples,60,0.0,Cloudy,0,0,49,49,263,2.0,0,0
2023-06-11,DS_PUN_02,Pune,Hadapsar,Residential,Medium,COKE_2L,Beverages,95,5.0,Cloudy,1,0,22,22,125,2.0,0,0
28/07/2023,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,PANEER_200G,Dairy,85,0.0,Rainy,0,0,32,32,207,1.0,0,0
2023-07-29,DS_PUN_01,Pune,Koregaon,Commercial,High,WATER_1L,Beverages,20,0.0,Rainy,1,0,124,124,311,1.0,0,0
2022-09-19,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,CHIPS_LAYS,Snacks,20,0.0,Rainy,0,0,26,26,229,3.0,0,0
2023-11-01,DS_MUM_01,Mumbai,Andheri,Residential,High,MILK_500ML,Dairy,28,0.0,Partly Cloudy,0,0,132,132,224,1.0,0,0
2024-02-16,DS_MUM_01,Mumbai,Andheri,Residential,High,TOMATO_500G,Vegetables,30,0.0,Sunny,0,0,71,71,487,2.0,0,0
2023-08-07,DS_MUM_01,Mumbai,Andheri,Residential,High,SHAMPOO_SM,PersonalCare,99,0.0,Rainy,0,0,11,11,137,3.0,0,0
2023-09-27,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,DETERGENT_1KG,Household,110,0.0,Rainy,0,0,13,13,102,3.0,0,0
2023-08-13,DS_PUN_02,Pune,Hadapsar,Residential,Medium,PANEER_200G,Dairy,85,0.0,Cloudy,1,0,62,62,141,1.0,0,0
2023-01-21,DS_PUN_02,Pune,Hadapsar,Residential,Medium,TOMATO_500G,Vegetables,30,5.0,Sunny,1,0,69,69,224,1.0,0,0
2023-07-16,DS_MUM_01,Mumbai,Andheri,Residential,High,CHIPS_LAYS,Snacks,20,0.0,Cloudy,1,0,70,70,143,2.0,0,0
2022-04-24,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BISCUIT_PK,Snacks,30,0.0,Sunny,1,0,85,85,244,2.0,0,0
2023-04-01,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,COKE_2L,Beverages,95,5.0,Sunny,1,0,25,25,139,2.0,0,0
2023-05-30,DS_PUN_01,Pune,Koregaon,Commercial,High,EGGS_12PK,Dairy,72,0.0,Hot,0,0,39,39,283,1.0,0,0
2023-06-17,DS_MUM_01,Mumbai,Andheri,Residential,High,COKE_2L,Beverages,95,5.0,Rainy,1,0,25,25,50,2.0,0,0
2022-06-20,DS_PUN_01,Pune,Koregaon,Commercial,High,TOMATO_500G,Vegetables,30,0.0,Rainy,0,0,112,112,144,1.0,0,0
2022-12-13,DS_MUM_01,Mumbai,Andheri,Residential,High,BISCUIT_PK,Snacks,30,0.0,Sunny,0,0,39,39,97,2.0,0,0
2023-03-25,DS_PUN_01,Pune,Koregaon,Commercial,High,SOAP_BAR,PersonalCare,35,0.0,Sunny,1,0,46,46,176,2.0,0,0
2022-06-06,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BISCUIT_PK,Snacks,30,0.0,Cloudy,0,0,32,32,141,2.0,0,0
2023-12-16,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MAGGI_NOOD,Packaged,14,5.0,Foggy,1,0,64,64,215,3.0,1,472
2022-06-09,DS_PUN_01,Pune,Koregaon,Commercial,High,COKE_2L,Beverages,95,0.0,Sunny,0,0,22,22,55,2.0,1,175
2022-05-24,DS_PUN_01,Pune,Koregaon,Commercial,High,ONION_1KG,Vegetables,40,0.0,Sunny,0,0,68,68,83,1.0,1,385
2022-09-21,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BREAD_WH,Bakery,45,0.0,Rainy,0,0,30,30,77,1.0,1,420
2023-11-25,DS_MUM_01,Mumbai,Andheri,Residential,High,MILK_500ML,Dairy,28,0.0,Sunny,1,0,142,142,346,1.0,0,0
2022-07-04,DS_PUN_01,Pune,Koregaon,Commercial,High,BUTTER_100G,Dairy,55,0.0,Rainy,0,0,9,9,63,,0,0
2024-01-29,DS_PUN_02,Pune,Hadapsar,Residential,Medium,ATTA_5KG,Staples,220,0.0,Sunny,0,0,31,31,86,2.0,0,0
2022-02-12,DS_PUN_02,Pune,Hadapsar,Residential,Medium,MAGGI_NOOD,Packaged,14,5.0,Cloudy,1,0,62,62,274,2.0,0,0
2024-02-19,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,ONION_1KG,Vegetables,40,0.0,Cloudy,0,0,44,44,66,1.0,0,0
17/12/2023,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,PANEER_200G,Dairy,85,0.0,Sunny,1,0,15,15,88,1.0,0,0
2023-01-08,DS_PUN_01,Pune,Koregaon,Commercial,High,MAGGI_NOOD,Packaged,14,0.0,Sunny,1,0,56,56,132,3.0,1,472
2023-08-09,DS_PUN_02,Pune,Hadapsar,Residential,Medium,ATTA_5KG,Staples,220,0.0,Cloudy,0,0,25,25,85,2.0,0,0
2022-04-19,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,CURD_400G,Dairy,42,0.0,Sunny,0,0,23,23,56,2.0,1,315
2023-05-12,DS_PUN_02,Pune,Hadapsar,Residential,Medium,EGGS_12PK,Dairy,72,0.0,Sunny,0,0,38,38,320,1.0,0,0
2023-04-11,DS_PUN_01,Pune,Koregaon,Commercial,High,CHIPS_LAYS,Snacks,20,0.0,Hot,0,0,25,25,135,2.0,0,0
2022-09-17,DS_PUN_01,Pune,Koregaon,Commercial,High,RICE_1KG,Staples,60,0.0,Rainy,1,0,42,42,129,3.0,1,264
2022-04-27,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,ATTA_5KG,Staples,220,0.0,Hot,0,0,22,22,54,2.0,0,0
26/04/2022,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,TOMATO_500G,Vegetables,30,,Hot,0,0,72,72,593,1.0,0,0
2022-09-23,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,SOAP_BAR,PersonalCare,35,0.0,Cloudy,0,0,19,19,94,2.0,0,0
2023-10-14,DS_PUN_02,Pune,Hadapsar,Residential,Medium,SOAP_BAR,PersonalCare,35,5.0,Cloudy,1,0,47,47,142,,0,0
2022-08-14,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,COKE_2L,Beverages,95,0.0,Cloudy,1,0,20,20,136,2.0,0,0
2023-11-08,DS_PUN_02,Pune,Hadapsar,Residential,Medium,DETERGENT_1KG,Household,110,0.0,Partly Cloudy,0,0,26,26,225,4.0,0,0
2023-12-09,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,PANEER_200G,Dairy,85,,Foggy,1,0,52,52,26,1.0,1,330
2023-08-24,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,SOAP_BAR,PersonalCare,35,0.0,Rainy,0,0,15,15,111,3.0,0,0
2022-02-11,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,DETERGENT_1KG,Household,110,0.0,Cloudy,0,0,12,12,143,3.0,0,0
2022-05-09,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MAGGI_NOOD,Packaged,14,0.0,Cloudy,0,0,73,73,113,2.0,1,350
2023-04-04,DS_PUN_01,Pune,Koregaon,Commercial,High,WATER_1L,Beverages,20,15.0,Cloudy,0,1,135,135,794,1.0,0,0
2022-01-21,DS_PUN_01,Pune,Koregaon,Commercial,High,SHAMPOO_SM,PersonalCare,99,0.0,Sunny,0,0,16,16,159,3.0,0,0
2023-05-23,DS_PUN_02,Pune,Hadapsar,Residential,Medium,SOAP_BAR,PersonalCare,35,0.0,Sunny,0,0,18,18,62,2.0,0,0
2024-01-08,DS_MUM_01,Mumbai,Andheri,Residential,High,MAGGI_NOOD,Packaged,14,0.0,Sunny,0,0,57,57,218,2.0,0,0
2022-10-01,DS_PUN_01,Pune,Koregaon,Commercial,High,BANANA_DOZ,Fruits,50,0.0,Sunny,1,0,91,91,223,1.0,0,0
2023-07-26,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,ATTA_5KG,Staples,220,0.0,Rainy,0,0,13,13,58,2.0,1,147
2022-01-27,DS_PUN_01,Pune,Koregaon,Commercial,High,PANEER_200G,Dairy,85,0.0,Sunny,0,0,30,30,123,1.0,0,0
2023-02-22,DS_MUM_01,Mumbai,Andheri,Residential,High,RICE_1KG,Staples,60,0.0,Sunny,0,0,47,47,40,3.0,0,0
2022-11-18,DS_MUM_01,Mumbai,Andheri,Residential,High,CHIPS_LAYS,Snacks,20,0.0,Cloudy,0,0,47,47,263,2.0,0,0
2023-09-01,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BISCUIT_PK,Snacks,30,0.0,Rainy,0,0,37,37,82,2.0,1,280
2022-06-21,DS_PUN_01,Pune,Koregaon,Commercial,High,BREAD_WH,Bakery,45,0.0,Rainy,0,0,77,77,29,1.0,1,420
2022-10-16,DS_PUN_02,Pune,Hadapsar,Residential,Medium,DETERGENT_1KG,Household,110,5.0,Sunny,1,0,34,34,89,3.0,1,221
2022-07-15,DS_MUM_01,Mumbai,Andheri,Residential,High,ATTA_5KG,Staples,220,0.0,Cloudy,0,0,35,35,165,2.0,0,0
2023-06-20,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BUTTER_100G,Dairy,55,0.0,Sunny,0,0,31,31,31,1.0,1,157
2022-07-17,DS_PUN_02,Pune,Hadapsar,Residential,Medium,CHIPS_LAYS,Snacks,20,0.0,Cloudy,1,0,57,57,186,2.0,0,0
2023-10-13,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,COKE_2L,Beverages,95,0.0,Sunny,0,0,28,28,229,2.0,0,0
2023-04-29,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,MAGGI_NOOD,Packaged,14,5.0,Hot,1,0,78,78,312,3.0,0,0
2023-04-19,DS_PUN_01,Pune,Koregaon,Commercial,High,EGGS_12PK,Dairy,72,0.0,Sunny,0,0,42,42,30,1.0,1,245
2022-10-27,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,SHAMPOO_SM,PersonalCare,99,0.0,Cloudy,0,0,10,10,122,3.0,0,0
2022-02-20,DS_PUN_02,Pune,Hadapsar,Residential,Medium,RICE_1KG,Staples,60,5.0,Foggy,1,0,51,51,188,2.0,0,0
2022-08-17,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,SOAP_BAR,PersonalCare,35,0.0,Rainy,0,0,16,16,176,2.0,0,0
2022-04-02,DS_PUN_02,Pune,Hadapsar,Residential,Medium,ONION_1KG,Vegetables,40,,Hot,1,0,60,60,324,1.0,0,0
2022-09-26,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,RICE_1KG,Staples,60,0.0,Rainy,0,0,32,32,69,2.0,1,196
2023-09-21,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,CURD_400G,Dairy,42,0.0,,0,0,39,39,209,1.0,0,0
2023-10-30,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,SOAP_BAR,PersonalCare,35,0.0,Partly Cloudy,0,0,17,17,146,2.0,0,0
05/05/2022,DS_MUM_01,Mumbai,Andheri,Residential,High,BANANA_DOZ,Fruits,50,0.0,Cloudy,0,0,44,44,234,1.0,0,0
2022-03-02,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,SOAP_BAR,PersonalCare,35,0.0,Hot,0,0,31,31,284,2.0,0,0
2022-06-06,DS_MUM_01,Mumbai,Andheri,Residential,High,BREAD_WH,Bakery,45,0.0,Cloudy,0,0,58,58,128,1.0,0,0
2022-10-13,DS_PUN_02,Pune,Hadapsar,Residential,Medium,EGGS_12PK,Dairy,72,0.0,Partly Cloudy,0,0,83,83,271,1.0,0,0
2022-02-17,DS_PUN_02,Pune,Hadapsar,Residential,Medium,SHAMPOO_SM,PersonalCare,99,0.0,Foggy,0,0,15,15,69,3.0,0,0
2023-10-30,DS_PUN_01,Pune,Koregaon,Commercial,High,TOMATO_500G,Vegetables,30,0.0,Partly Cloudy,0,0,99,99,179,1.0,0,0
2024-01-08,DS_PUN_01,Pune,Koregaon,Commercial,High,BREAD_WH,Bakery,45,0.0,Sunny,0,0,59,59,270,1.0,0,0
2023-02-05,DS_MUM_01,Mumbai,Andheri,Residential,High,EGGS_12PK,Dairy,72,0.0,Cloudy,1,0,80,80,96,2.0,1,472
2022-02-20,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BREAD_WH,Bakery,45,10.0,Foggy,1,0,88,88,237,1.0,0,0
2023-04-19,DS_MUM_01,Mumbai,Andheri,Residential,High,PANEER_200G,Dairy,85,0.0,Cloudy,0,0,36,36,28,1.0,1,245
2023-11-21,DS_MUM_01,Mumbai,Andheri,Residential,High,DIAPERS_SM,BabyCare,350,0.0,Sunny,0,0,17,17,92,3.0,0,0
2022-11-21,DS_PUN_02,Pune,Hadapsar,Residential,Medium,SHAMPOO_SM,PersonalCare,99,0.0,Cloudy,0,0,15,15,70,3.0,0,0
2022-07-22,DS_PUN_02,Pune,Hadapsar,Residential,Medium,MAGGI_NOOD,Packaged,14,0.0,Rainy,0,0,57,57,252,2.0,0,0
11/02/2024,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,EGGS_12PK,Dairy,72,5.0,Cloudy,1,0,42,42,212,1.0,0,0
2023-10-21,DS_MUM_01,Mumbai,Andheri,Residential,High,BUTTER_100G,Dairy,55,10.0,Sunny,1,0,65,65,131,1.0,0,0
2022-01-08,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,SHAMPOO_SM,PersonalCare,99,,Foggy,1,0,19,19,11,,0,0
2023-08-12,DS_MUM_01,Mumbai,Andheri,Residential,High,SHAMPOO_SM,PersonalCare,99,5.0,Rainy,1,0,33,33,1,3.0,0,0
2022-04-25,DS_PUN_01,Pune,Koregaon,Commercial,High,MILK_500ML,Dairy,28,0.0,Hot,0,0,52,52,104,2.0,1,392
2024-03-20,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,ATTA_5KG,Staples,220,0.0,Hot,0,0,9,9,48,2.0,0,0
2022-10-17,DS_PUN_01,Pune,Koregaon,Commercial,High,MILK_500ML,Dairy,28,0.0,Sunny,0,0,74,74,177,1.0,0,0
2023-12-16,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,ATTA_5KG,Staples,220,5.0,Foggy,1,0,31,31,145,2.0,0,0
2023-06-28,DS_MUM_01,Mumbai,Andheri,Residential,High,BUTTER_100G,Dairy,55,0.0,Rainy,0,0,30,30,144,1.0,0,0
2024-03-12,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,PANEER_200G,Dairy,85,0.0,Sunny,0,0,37,37,35,1.0,1,171
2023-06-07,DS_PUN_01,Pune,Koregaon,Commercial,High,DETERGENT_1KG,Household,110,0.0,Cloudy,0,0,15,15,90,3.0,0,0
2023-09-07,DS_PUN_01,Pune,Koregaon,Commercial,High,PANEER_200G,Dairy,85,0.0,Rainy,0,0,16,16,25,1.0,1,154
2023-12-10,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MAGGI_NOOD,Packaged,14,5.0,Sunny,1,0,54,54,58,3.0,0,0
17/05/2022,DS_MUM_01,Mumbai,Andheri,Residential,High,DETERGENT_1KG,Household,110,0.0,Cloudy,0,0,20,20,40,3.0,0,0
2022-08-14,DS_PUN_01,Pune,Koregaon,Commercial,High,COKE_2L,Beverages,95,5.0,Cloudy,1,0,26,26,88,2.0,0,0
2022-02-26,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BUTTER_100G,Dairy,55,10.0,Foggy,1,0,37,37,69,2.0,0,0
2022-08-04,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,RICE_1KG,Staples,60,0.0,Cloudy,0,0,30,30,181,2.0,0,0
2023-09-17,DS_MUM_01,Mumbai,Andheri,Residential,High,DETERGENT_1KG,Household,110,10.0,Cloudy,1,0,2,2,112,3.0,0,0
2023-08-18,DS_PUN_02,Pune,Hadapsar,Residential,Medium,MAGGI_NOOD,Packaged,14,0.0,Rainy,0,0,34,34,431,2.0,0,0
2022-09-27,DS_MUM_01,Mumbai,Andheri,Residential,High,BREAD_WH,Bakery,45,0.0,Cloudy,0,0,62,62,569,1.0,0,0
2023-09-20,DS_PUN_01,Pune,Koregaon,Commercial,High,CHIPS_LAYS,Snacks,20,0.0,Sunny,0,0,23,23,307,3.0,0,0
2022-01-16,DS_PUN_01,Pune,Koregaon,Commercial,High,BREAD_WH,Bakery,45,5.0,Sunny,1,0,78,78,201,2.0,0,0
2023-11-09,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BREAD_WH,Bakery,45,0.0,Cloudy,0,0,87,87,535,1.0,0,0
23/07/2023,DS_PUN_01,Pune,Koregaon,Commercial,High,RICE_1KG,Staples,60,0.0,Cloudy,1,0,34,34,163,2.0,0,0
2022-08-27,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,COKE_2L,Beverages,95,10.0,Rainy,1,0,36,36,173,2.0,0,0
2023-08-03,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BISCUIT_PK,Snacks,30,0.0,Cloudy,0,0,35,35,277,2.0,0,0
2024-03-02,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,CURD_400G,Dairy,42,0.0,Sunny,1,0,26,26,145,1.0,0,0
2023-01-22,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BANANA_DOZ,Fruits,50,0.0,Sunny,1,0,73,73,108,2.0,1,425
2023-11-13,DS_PUN_01,Pune,Koregaon,Commercial,High,EGGS_12PK,Dairy,72,0.0,Cloudy,0,0,25,25,183,1.0,0,0
2023-08-30,DS_PUN_02,Pune,Hadapsar,Residential,Medium,TOMATO_500G,Vegetables,30,0.0,Cloudy,0,0,85,85,601,1.0,0,0
2022-12-18,DS_PUN_01,Pune,Koregaon,Commercial,High,COKE_2L,Beverages,95,10.0,Sunny,1,0,21,21,111,2.0,0,0
2024-01-22,DS_MUM_01,Mumbai,Andheri,Residential,High,CURD_400G,Dairy,42,15.0,Sunny,0,1,76,76,117,1.0,0,0
2022-12-08,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,EGGS_12PK,Dairy,72,0.0,Cloudy,0,0,35,35,315,1.0,0,0
22/02/2023,DS_PUN_01,Pune,Koregaon,Commercial,High,WATER_1L,Beverages,20,0.0,Sunny,0,0,98,98,679,1.0,0,0
2022-06-11,DS_PUN_02,Pune,Hadapsar,Residential,Medium,WATER_1L,Beverages,20,0.0,Sunny,1,0,139,139,396,1.0,0,0
2024-01-29,DS_MUM_01,Mumbai,Andheri,Residential,High,PANEER_200G,Dairy,85,0.0,Sunny,0,0,39,39,358,1.0,0,0
2022-06-02,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BREAD_WH,Bakery,45,0.0,Cloudy,0,0,63,63,390,1.0,0,0
2023-02-27,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,EGGS_12PK,Dairy,72,0.0,Cloudy,0,0,55,55,105,1.0,0,0
2023-02-24,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BUTTER_100G,Dairy,55,0.0,Sunny,0,0,34,34,134,1.0,0,0
2023-01-20,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,SHAMPOO_SM,PersonalCare,99,0.0,Sunny,0,0,10,10,29,3.0,0,0
2023-09-17,DS_PUN_01,Pune,Koregaon,Commercial,High,ATTA_5KG,Staples,220,5.0,Cloudy,1,0,23,23,15,2.0,0,0
2023-04-10,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BISCUIT_PK,Snacks,30,0.0,Sunny,0,0,52,52,283,2.0,0,0
2022-06-19,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MILK_500ML,Dairy,28,5.0,Rainy,1,0,112,112,99,1.0,1,680
2023-12-02,DS_PUN_01,Pune,Koregaon,Commercial,High,BUTTER_100G,Dairy,55,5.0,Sunny,1,0,18,18,64,1.0,0,0
2023-08-15,DS_PUN_01,Pune,Koregaon,Commercial,High,ATTA_5KG,Staples,220,10.0,Rainy,0,1,27,27,210,2.0,0,0
2022-07-18,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BANANA_DOZ,Fruits,50,0.0,Rainy,0,0,62,62,525,1.0,0,0
2023-11-30,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,PANEER_200G,Dairy,85,0.0,Sunny,0,0,47,47,404,1.0,0,0
2023-07-05,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BISCUIT_PK,Snacks,30,0.0,Cloudy,0,0,49,49,37,2.0,0,0
2023-01-03,DS_PUN_02,Pune,Hadapsar,Residential,Medium,RICE_1KG,Staples,60,0.0,Sunny,0,0,46,46,88,3.0,1,280
2023-08-14,DS_MUM_01,Mumbai,Andheri,Residential,,COKE_2L,Beverages,95,0.0,Rainy,0,0,26,26,62,2.0,1,175
2023-03-15,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,RICE_1KG,Staples,60,0.0,Cloudy,0,0,38,38,65,2.0,1,280
2023-11-11,DS_PUN_01,Pune,Koregaon,Commercial,High,BANANA_DOZ,Fruits,50,0.0,Cloudy,1,0,102,102,103,1.0,0,0
2022-10-14,DS_PUN_02,Pune,Hadapsar,Residential,Medium,EGGS_12PK,Dairy,72,0.0,Partly Cloudy,0,0,52,52,219,1.0,0,0
2024-01-12,DS_PUN_02,Pune,Hadapsar,Residential,Medium,ONION_1KG,Vegetables,40,0.0,Foggy,0,0,72,72,367,1.0,0,0
2023-11-18,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BREAD_WH,Bakery,45,10.0,Sunny,1,0,107,107,271,1.0,0,0
2022-08-02,DS_PUN_01,Pune,Koregaon,Commercial,High,BANANA_DOZ,Fruits,50,0.0,Sunny,0,0,64,64,13,1.0,0,0
2022-04-12,DS_PUN_02,Pune,Hadapsar,Residential,Medium,SHAMPOO_SM,PersonalCare,99,0.0,Hot,0,0,13,13,77,3.0,0,0
2023-11-01,DS_MUM_01,Mumbai,Andheri,Residential,High,ONION_1KG,Vegetables,40,0.0,Sunny,0,0,64,64,495,1.0,0,0
2023-02-02,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,PANEER_200G,Dairy,85,0.0,Sunny,0,0,15,15,52,1.0,0,0
2023-01-12,DS_PUN_01,Pune,Koregaon,Commercial,High,MAGGI_NOOD,Packaged,14,0.0,Sunny,0,0,34,34,440,2.0,0,0
2023-03-18,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BREAD_WH,Bakery,45,0.0,Hot,1,0,39,39,44,1.0,1,567
2023-08-09,DS_PUN_01,Pune,Koregaon,Commercial,High,EGGS_12PK,Dairy,72,0.0,Cloudy,0,0,25,25,271,1.0,0,0
2022-02-08,DS_PUN_02,Pune,Hadapsar,Residential,Medium,DETERGENT_1KG,Household,110,0.0,Sunny,0,0,24,24,177,4.0,0,0
31/01/2023,DS_PUN_02,Pune,Hadapsar,Residential,Medium,WATER_1L,Beverages,20,0.0,Sunny,0,0,99,99,204,2.0,1,630
2023-06-19,DS_MUM_01,Mumbai,Andheri,Residential,High,BREAD_WH,Bakery,45,0.0,Rainy,0,0,65,65,576,1.0,0,0
2022-04-23,DS_PUN_02,Pune,Hadapsar,Residential,Medium,SOAP_BAR,PersonalCare,35,10.0,Sunny,1,0,15,15,90,2.0,0,0
2024-03-25,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,SOAP_BAR,PersonalCare,35,0.0,Sunny,0,0,10,10,52,2.0,0,0
04/01/2022,DS_PUN_01,Pune,Koregaon,Commercial,High,WATER_1L,Beverages,20,0.0,Foggy,0,0,92,92,238,1.0,0,0
2023-10-26,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,COKE_2L,Beverages,95,0.0,Sunny,0,0,23,23,256,2.0,0,0
2024-03-17,DS_MUM_01,Mumbai,Andheri,Residential,High,CURD_400G,Dairy,42,0.0,Hot,1,0,29,29,195,1.0,0,0
2023-01-21,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,ONION_1KG,Vegetables,40,0.0,Cloudy,1,0,59,59,304,1.0,0,0
2022-04-26,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,DETERGENT_1KG,Household,110,0.0,Sunny,0,0,9,9,96,3.0,0,0
2022-03-06,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,DETERGENT_1KG,Household,110,5.0,Sunny,1,0,20,20,109,3.0,0,0
2022-09-18,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,ONION_1KG,Vegetables,40,0.0,Cloudy,1,0,63,63,408,1.0,0,0
2022-12-10,DS_PUN_02,Pune,Hadapsar,Residential,Medium,CHIPS_LAYS,Snacks,20,5.0,Foggy,1,0,64,61,0,2.0,0,0
2022-05-29,DS_PUN_02,Pune,Hadapsar,Residential,Medium,ONION_1KG,Vegetables,40,0.0,Hot,1,0,61,61,228,1.0,0,0
2022-09-08,DS_PUN_01,Pune,Koregaon,Commercial,High,DIAPERS_SM,BabyCare,350,,Rainy,0,0,8,8,34,3.0,0,0
2023-10-18,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,WATER_1L,Beverages,20,0.0,Sunny,0,0,92,92,722,2.0,0,0
2022-06-20,DS_PUN_02,Pune,Hadapsar,Residential,Medium,PANEER_200G,Dairy,85,0.0,Cloudy,0,0,29,29,36,1.0,1,220
2023-02-20,DS_PUN_01,Pune,Koregaon,Commercial,High,CHIPS_LAYS,Snacks,20,0.0,Sunny,0,0,35,35,162,2.0,0,0
2023-02-07,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,ONION_1KG,Vegetables,40,0.0,Cloudy,0,0,51,51,543,1.0,0,0
2023-06-19,DS_MUM_01,Mumbai,Andheri,Residential,High,MAGGI_NOOD,Packaged,14,0.0,Rainy,0,0,71,71,221,2.0,0,0
2022-02-12,DS_PUN_02,Pune,Hadapsar,Residential,Medium,ATTA_5KG,Staples,220,0.0,Sunny,1,0,33,33,213,2.0,0,0
2022-02-27,DS_MUM_01,Mumbai,Andheri,Residential,High,MAGGI_NOOD,Packaged,14,0.0,Sunny,1,0,30,30,188,,0,0
12/04/2023,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,DETERGENT_1KG,Household,110,0.0,Cloudy,0,0,3,3,92,3.0,0,0
2023-01-26,DS_PUN_02,Pune,Hadapsar,Residential,Medium,EGGS_12PK,Dairy,72,10.0,Sunny,0,1,83,83,230,1.0,0,0
2022-10-17,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BUTTER_100G,Dairy,55,0.0,Sunny,0,0,19,19,184,1.0,0,0
2023-11-11,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,DETERGENT_1KG,Household,110,0.0,Sunny,1,0,23,23,23,3.0,0,0
2022-11-19,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,ATTA_5KG,Staples,220,5.0,Sunny,1,0,52,52,38,2.0,0,0
2022-06-26,DS_MUM_01,Mumbai,Andheri,Residential,High,EGGS_12PK,Dairy,72,10.0,Rainy,1,0,62,62,123,1.0,0,0
